,0
0,55.41141289160455
1,53.4717678694373
2,49.7419240710699
3,47.30521002269629
4,50.55244224361732
5,54.75603493441825
6,48.09648775532429
7,53.575515503841
8,53.409282385679354
9,55.644495745369156
10,54.592795708415686
11,48.73579619721738
12,53.814855392631465
13,42.233123310729006
14,52.812416189366346
15,47.45045890724428
16,54.139871663213476
17,49.475260949503095
18,48.823150652568806
19,48.484637852500384
20,42.4640810780288
21,53.8851760745591
22,42.73094075572254
23,54.046271441033035
24,47.83749229564599
25,53.663369703572535
26,54.90840340635359
27,53.680382885979085
28,49.34721194610001
29,48.44614780742947
30,55.38766495643552
31,53.10705992098835
32,49.588427245738956
33,54.661156991903766
34,48.43989519666001
35,41.08079614682967
36,55.12371415228666
37,54.13423873399632
38,48.346478102616786
39,47.89335961414915
40,50.00159866621219
41,52.52717208156535
42,52.87342469918569
43,52.4710342088364
44,55.078096691174025
45,55.57595300046041
46,54.32122748823217
47,54.40279956046337
48,40.99502393658155
49,53.25065355518652
50,53.42982603670396
51,53.184429574603385
52,50.14796783866771
53,54.95322309397913
54,54.50072467744828
55,44.301178683925905
56,54.63524187033855
57,48.418821728790554
58,54.748474371041134
59,53.378892063599565
60,53.78898825174611
61,53.81826759318915
62,54.07693927576619
63,49.62138889259495
64,54.26498595915809
65,53.980260188087705
66,47.68380082584652
67,53.999494310013944
68,48.54287437320662
69,53.80108641130628
70,53.254892389093165
71,54.76853817679637
72,53.9649356208048
73,54.71818253480212
74,42.276123005071724
75,53.166733673839495
76,47.17490148979757
77,46.594512721168925
78,49.82857570395859
79,53.2327881435097
80,48.43630078983442
81,42.06928247387703
82,52.737277724012266
83,54.44702405347809
84,49.462990573162074
85,47.7618263629845
86,46.58116530875931
87,53.74947986944218
88,50.16101601372011
89,48.896798164321375
90,52.944362818098895
91,48.49214813947878
92,54.50762285129781
93,41.601083678421645
94,47.80957688940083
95,47.634292788121265
96,42.90631614223743
97,51.93221389792003
98,49.14117019189532
99,43.13512841671813
100,53.19211284414169
101,52.39663784905855
102,52.27811372506554
103,44.94530845766371
104,53.123519939314605
105,54.093831387636534
106,53.535587919455224
107,53.20791129107035
108,48.45091105503556
109,53.71111145946714
110,48.31675584770717
111,53.8894096128786
112,48.04450833700971
113,48.03931152907288
114,47.2307215806337
115,49.20589906081305
116,49.39059672347438
117,53.775920070221225
118,54.20180767299329
119,47.40280056358704
120,48.35742502666079
121,55.19561517843481
122,52.612259225205804
123,49.47779971019885
124,52.67185175778132
125,47.54473924573474
126,48.14679038618239
127,48.94461168623457
128,52.931570232384466
129,49.90873651034062
130,54.888270922150575
131,53.114052236276954
132,52.83701558006214
133,53.96364430768766
134,48.07151641813947
135,54.60606331657506
136,42.153641756399935
137,49.944708135887296
138,54.56850991968486
139,54.42278370290716
140,47.84499646920768
141,53.37275251290429
142,52.53489050710249
143,54.18192910640021
144,43.03821139029836
145,47.341026184038135
146,48.58291131444296
147,48.977757120040714
148,48.976407504746845
149,54.91805039666335
150,53.50307247249522
151,54.62464914717955
152,55.44540755089143
153,52.74952819460505
154,49.46302568225003
155,53.63744994604978
156,47.07512257041505
157,48.17100068103518
158,47.90896327392078
159,50.31422472691199
160,52.6749931734751
161,41.81569641541151
162,52.74362782129181
163,48.52828746649312
164,54.432393848285884
165,51.59679005409466
166,47.88741268845348
167,54.36452677507508
168,53.39064581255815
169,53.844366962585156
170,52.59659107739495
171,47.44042328227438
172,43.28991442987477
173,53.491715826112916
174,53.4458348899414
175,53.44533501502548
176,49.299253215408456
177,49.57932829361148
178,47.36594798878268
179,53.65183772204743
180,53.70643317837911
181,47.263603756614216
182,54.16088758529308
183,52.405063821323736
184,55.55506763289122
185,48.47670445628632
186,53.773450424255934
187,47.996701769125025
188,54.03229453449786
189,52.6228855125368
190,53.69908227642245
191,53.35815181483463
192,47.502979091126996
193,54.33504299592439
194,48.40713637013379
195,53.06811775211391
196,48.74642966036607
197,46.74405506611419
198,48.82963465062102
199,48.9314031199297
200,49.046191003075435
201,49.98843044579664
202,47.992641085483235
203,46.92006697245861
204,48.566016296330915
205,53.458646860106015
206,47.82316631183625
207,53.60977441619588
208,48.26244056593323
209,53.4784485748623
210,49.29147919652986
211,53.12206993163114
212,54.62177618764285
213,53.771621233945524
214,52.806197348680534
215,41.60126904068866
216,52.97870716264899
217,47.23198471314714
218,53.78526747000693
219,54.44621892392125
220,53.02140054277862
221,53.032445139084295
222,53.0523586797329
223,53.0763294043726
224,54.72498636138281
225,48.97007020256284
226,48.3087267829671
227,53.1583471998593
228,53.51396945218568
229,52.135371548162986
230,54.221523228576395
231,47.85687636942531
232,49.548330382645716
233,42.80742347405603
234,53.91061695989317
235,53.01253368691062
236,46.59542730505327
237,54.400077446331984
238,53.67590878856031
239,52.81442156839523
240,47.68404808173672
241,54.68944667569605
242,47.38596009969601
243,52.67545976938389
244,49.85962829453441
245,54.90155803051522
246,49.03279977265222
247,53.85306267165674
248,53.28363493503217
249,53.159173281799134
250,48.08967968478209
251,54.08937772190449
252,47.98489753069063
253,49.67097779273271
254,53.099299524138125
255,47.002852082949595
256,54.55632214120109
257,52.80544147988482
258,48.84595679319505
259,46.949815432608034
260,54.36802492221041
261,52.4813927029922
262,52.868329681831625
263,52.55797589560644
264,53.83371221057128
265,55.534207622378545
266,48.378094607660344
267,52.96037859435208
268,54.594048082927515
269,48.110628487522355
270,52.46627421406282
271,52.98289008607068
272,48.20807570120605
273,48.72925385892502
274,53.72180815907647
275,53.1646833454047
276,47.26224982079712
277,55.19117181112109
278,53.14453606586017
279,53.81317110439431
280,48.40696276334029
281,46.767893307732116
282,45.71722063077877
283,54.239511451240666
284,53.362930102567226
285,54.27948371636985
286,52.849336938397755
287,52.9592338859795
288,48.85367277566141
289,49.47175197779335
290,53.75515132859941
291,50.966490630020516
292,53.564974715168034
293,48.249223218325994
294,48.19128423552366
295,53.45679412747039
296,42.54624203359002
297,48.85317932712567
298,47.129440393917164
299,52.653301364234515
300,53.697241632395325
301,54.722646476138884
302,48.01841349691875
303,47.583228692550016
304,53.42901942278467
305,48.473812072911564
306,43.104515751400584
307,52.81597260479094
308,53.292171078811656
309,52.95234758413706
310,46.563423056445586
311,48.326812923496995
312,49.347727367967344
313,50.0745063319646
314,48.62771007815349
315,49.865314901372415
316,53.63765711325701
317,49.40699597145987
318,52.73944267628284
319,51.59246920351192
320,53.07123898469274
321,53.65013773254661
322,49.81896879811745
323,53.069361141221016
324,54.12662841772876
325,51.786825628112936
326,54.660811161483714
327,53.53107069003922
328,53.28046289979906
329,54.15981327030707
330,52.19292236108676
331,47.035058797758836
332,42.61156216444789
333,46.808468616181415
334,52.78927133328642
335,48.98567737794862
336,52.27518813830535
337,52.50797949985372
338,47.722004286210584
339,48.38403563388106
340,53.61326337707996
341,53.76129414308772
342,49.71465739999642
343,53.02981825870038
344,53.240177074995515
345,49.56168109015704
346,53.108328717808135
347,52.97593822084423
348,53.682172045956904
349,52.77956013541478
350,48.58697783111676
351,53.0537242553021
352,53.78532792939933
353,48.573281719186404
354,47.98127486059067
355,46.64793998837175
356,47.63022291294529
357,42.95751050631156
358,53.434168584748306
359,47.696784148506005
360,44.16133730750089
361,53.59358482534362
362,54.15531673834931
363,50.07700820657911
364,47.748053689368476
365,54.89138286933911
366,53.35587470137174
367,54.7201562980504
368,51.59333200545337
369,53.12421850398469
370,48.49989915199359
371,47.01758572320668
372,54.379948806807214
373,47.20703443627765
374,47.23908983199644
375,52.194400186772086
376,55.48725217254522
377,47.103036450807586
378,55.063980731081145
379,48.998347903326675
380,47.27197749168992
381,49.33233736735007
382,48.55806852545242
383,48.2854170900423
384,43.13323987704759
385,47.48549964228065
386,53.24888370615848
387,51.4953626588926
388,42.023192674131245
389,52.71903555975982
390,42.115726155253334
391,53.35069886974963
392,52.54085478858666
393,53.680725553389166
394,53.95758972434006
395,50.532508353983786
396,43.09290921325565
397,53.78314925005009
398,52.373704833185954
399,55.220061532864584
400,53.06745579979769
401,54.255990386214165
402,54.376283873554456
403,52.84450060831603
404,47.41596665916855
405,53.30093940002437
406,54.42966978700771
407,48.68295634694014
408,54.92371563773489
409,42.85066650433297
410,53.97999963981748
411,54.05074212944042
412,54.47256180184309
413,49.00039515224865
414,53.436050900727004
415,52.35338123533768
416,50.550310984888085
417,52.946845900724945
418,48.742473999029855
419,52.90727465844312
420,53.616366378331435
421,47.63530016600058
422,55.139091430647824
423,53.48225682501873
424,53.73152465446878
425,41.78448219356508
426,55.182195602581096
427,53.83912757863412
428,49.19885837152257
429,52.176034679476
430,49.143596238485564
431,42.99227637558599
432,53.09987680011025
433,42.50955492443498
434,48.20573869643985
435,54.215926265903484
436,52.39389942925955
437,53.13877678450168
438,53.20237186456211
439,53.41668819238308
440,41.850604806726324
441,55.216731797038115
442,48.19007444434
443,48.53659251297421
444,53.58575956172807
445,49.98764094392369
446,48.29126816936741
447,53.61450590404825
448,48.04448849991224
449,48.44110715111294
450,52.81665302681476
451,47.614403128408206
452,49.15578669315955
453,42.48312562806816
454,54.171473007910606
455,48.48382278961817
456,52.508194706015196
457,48.693975353707906
458,54.42037242824353
459,53.521735147542465
460,48.499346883972976
461,52.437442769353396
462,52.023993689479035
463,45.42838409753556
464,54.20727152480018
465,52.41914631617013
466,54.68009608930314
467,54.23010035401104
468,52.344409666697224
469,44.506017754599995
470,47.38900407716123
471,48.11929869456341
472,48.030732221610535
473,53.76122945210111
474,54.25601909371501
475,46.9074611761731
476,51.86338527745163
477,51.55129404717476
478,43.03431445044246
479,54.265121112484394
480,48.07593830956804
481,52.953450947885294
482,53.433054801325994
483,53.2526651170966
484,48.08852052605075
485,52.14944435431036
486,46.90292845670309
487,53.162510797283126
