,0
0,54.73912851834115
1,53.50864569985145
2,49.68022057453715
3,47.06538247206198
4,50.61671557168935
5,53.72999995481294
6,49.24202797934565
7,53.03788451804022
8,51.701753330198116
9,53.63571530714091
10,53.58339500166027
11,49.83424507738724
12,53.20234941463214
13,45.02076977062686
14,51.77679269818628
15,48.91650977265574
16,53.548017154309704
17,50.34506869253379
18,50.88375923077373
19,49.67559758706803
20,45.44517733083052
21,52.57740969354172
22,45.17130294981327
23,53.281172832957026
24,48.20303913365538
25,52.57288150880633
26,54.812931624432125
27,51.14278408954389
28,49.94999991653288
29,49.86743052134057
30,54.24470768453285
31,52.171457398720044
32,49.5564648817388
33,52.3817984944849
34,49.51404793567745
35,46.009031573364446
36,53.808208385716874
37,52.83382385401149
38,49.760709969916654
39,48.56405065040635
40,50.689676660636344
41,51.41305286285826
42,52.03467181776405
43,51.507149265774764
44,54.51296694280864
45,54.29044169297657
46,52.41714369730547
47,53.771958022614754
48,45.39733582315996
49,52.40518947746747
50,52.698588527175794
51,52.11321099479023
52,51.01655923621292
53,53.26521540067808
54,52.81890462561082
55,47.18977267298556
56,54.71642633509279
57,49.203178640412766
58,52.68642936528659
59,52.44061264528487
60,52.377931523565465
61,53.33647726939252
62,53.284243938335536
63,50.150538585390514
64,52.977892128381626
65,52.678785532795274
66,47.969974542227796
67,52.25411447877818
68,48.9682368419917
69,52.03669180805715
70,51.956065717570056
71,54.73559652573149
72,51.95309212113074
73,53.77985374615053
74,45.44576696717413
75,52.42283722598992
76,47.784919092364625
77,47.13564091662321
78,50.38755981889007
79,52.939191008849285
80,49.2739828232852
81,45.574828271644606
82,52.85808593633492
83,52.90640236160592
84,49.56368021401337
85,48.837971781966985
86,47.623270302562894
87,53.13800954737296
88,49.14696810254908
89,49.824589053842
90,52.04716609392182
91,49.55086279245732
92,54.304487627627644
93,45.69451259338992
94,49.08139257823674
95,48.71196383589363
96,46.33846181335195
97,51.59246236200151
98,48.8197975475145
99,45.18673598428249
100,50.36383008126025
101,52.0341241130586
102,52.68015144802723
103,47.14947042143534
104,51.98240622721487
105,53.25186532217096
106,52.63293583396169
107,52.74702744765341
108,50.22456099618331
109,52.168105762398895
110,47.68335690101028
111,52.888617600245134
112,48.53598979742951
113,49.61191110572936
114,48.004178871506596
115,48.89304933582047
116,49.37172271567526
117,52.61453074607242
118,53.385811037099494
119,48.23543073368294
120,47.56446327369848
121,54.64409203936701
122,51.77936045179315
123,51.296623261518114
124,50.5713431098435
125,48.42685647737946
126,48.96100755220489
127,48.946651281395326
128,52.04420598789803
129,51.215629361445615
130,52.60833769075719
131,52.329230346056335
132,50.64110469837814
133,52.54433644080956
134,48.42760953575205
135,54.0994767915316
136,44.84508383987556
137,49.93497739553456
138,53.35286018194508
139,52.83359732058257
140,48.53620903672911
141,53.079628189667574
142,50.33035062101569
143,51.81549941755696
144,44.8622943658156
145,48.23642987622851
146,49.62121940535613
147,48.77776719270277
148,49.18015669833551
149,54.51975384891404
150,52.8147190271008
151,54.26859527024306
152,54.273104994357126
153,52.728555805727765
154,50.48237723917017
155,53.15317335120842
156,47.743629274390216
157,48.239865488582346
158,47.198221886051236
159,49.93756117592687
160,52.24987467999955
161,44.860596895731376
162,52.19135698825089
163,49.38978310004815
164,53.07608581433133
165,50.57058910156107
166,48.36297108947658
167,52.414842353217516
168,52.45074862003494
169,52.71743068746124
170,50.72366378953822
171,47.90329116137734
172,45.889696902241546
173,53.65470210256409
174,52.04740466587153
175,52.55790671790855
176,49.87528799586645
177,50.089280626365564
178,48.11923343009635
179,52.233958690803576
180,52.28849808366977
181,49.50807830159407
182,53.64462312078517
183,50.824635553738034
184,53.71434586192734
185,48.28328032852879
186,52.2113222215467
187,48.71070061455353
188,52.37023550875173
189,51.951423280865846
190,52.06606891673301
191,51.91727978454611
192,47.79730351716624
193,53.57256148002734
194,48.50622301611031
195,52.59520000879183
196,49.738462213504654
197,47.02266277625815
198,49.350450844562374
199,49.44321022710868
200,50.12014559752865
201,49.023832063929135
202,48.19689530393216
203,47.219236675160786
204,48.961497959054924
205,52.68187123477481
206,49.578436305608335
207,52.87680657563637
208,48.73306808286141
209,53.48525968229782
210,49.778798437705035
211,52.09143031095309
212,53.28062470275954
213,51.699406214865625
214,50.93706921834682
215,44.74796630210136
216,50.78307532769715
217,47.57033126720093
218,54.15015954230338
219,53.10756905079268
220,50.931499291468185
221,52.22907140627347
222,51.08165025498734
223,52.63623991224096
224,53.28614565848296
225,49.885178366339396
226,48.66885908928831
227,51.446019633773155
228,53.39588278020261
229,51.900113278236
230,53.00667188162062
231,48.74690854459734
232,49.092125444130794
233,44.669087818972365
234,52.02275239444402
235,52.548980874599046
236,46.60636447257612
237,54.01180395760141
238,52.937038527338125
239,52.11058284043896
240,48.39518898860034
241,53.49887040484331
242,47.7190808983712
243,52.472998615965274
244,49.28018362401647
245,53.86615630766114
246,50.07572037606401
247,52.06685020951864
248,52.55914476853023
249,51.22048534568798
250,48.05045677181769
251,53.40527924587114
252,48.48116544268075
253,49.904327283761
254,51.65868233148839
255,47.65143079696953
256,53.46526912699744
257,52.4598906398738
258,49.10591439931804
259,49.1823996278878
260,52.20139247079355
261,52.18985433368083
262,51.58896116015767
263,51.22431963922533
264,52.934803351469
265,54.160072981766874
266,48.26446985688629
267,52.70298188793102
268,53.60378709137803
269,47.91393141019465
270,51.16901103956387
271,51.66219500994112
272,48.37385812761963
273,48.899054946711175
274,51.92331826742421
275,52.49654568460934
276,48.26685264008178
277,53.474537394713636
278,51.48334677765274
279,51.47139287283188
280,49.82524694861697
281,46.69948021886889
282,46.703458861594704
283,53.53890668250109
284,53.27810334270414
285,52.457825517920796
286,52.63073849613812
287,52.1475308013397
288,49.322217777576476
289,49.351760679458344
290,53.17431176245395
291,51.39921218073151
292,51.4751910772718
293,47.6320708721754
294,48.74711570822312
295,52.613405945054865
296,45.24166631364065
297,49.577150225045116
298,47.36901282645921
299,51.87747144138048
300,54.13820418031445
301,53.81293406987694
302,48.54395042704888
303,48.35584356768522
304,52.380366355968064
305,48.869410245810066
306,46.50137213169362
307,52.44234011121152
308,52.52651178919377
309,51.36819032447912
310,48.22793641781779
311,48.051673064850185
312,49.54864184584539
313,49.91558552037668
314,49.526307409168126
315,49.64039732453539
316,51.92739447683298
317,49.184081882158736
318,51.48061829552904
319,50.09149864764262
320,52.334371329568974
321,53.11992181405071
322,48.87348979794431
323,52.623265126660975
324,51.425745570009035
325,52.387877059472316
326,53.70508362281904
327,52.40668332542269
328,52.92602701086412
329,52.941709153768585
330,50.505310054330195
331,47.92388700141193
332,45.065547802707336
333,47.85185400873765
334,51.60195914660383
335,49.80581040734922
336,51.94106348867305
337,52.43469759402462
338,48.30012836992578
339,48.36262431445713
340,52.410618583706125
341,52.62665710259012
342,50.2600987598897
343,51.900800414524284
344,51.48201548768243
345,49.40042260926382
346,50.67185475454448
347,51.615821121292086
348,54.09853140120801
349,53.21947263342085
350,49.368629460997745
351,52.249568233175154
352,52.26657210162896
353,48.60028186734238
354,48.48890423432478
355,47.20439170653847
356,48.4083271628903
357,45.95560773302331
358,51.92180167759792
359,48.95248238554122
360,46.145982744882
361,52.427300749742884
362,53.21273568268871
363,50.173142383979076
364,48.696768838805596
365,54.07456802001529
366,52.30157205476429
367,53.62526477055861
368,50.74968690312629
369,52.321401347205615
370,49.43338791168215
371,46.90625643672848
372,53.988837591746574
373,48.42601981666813
374,46.98398636232036
375,51.236404968264196
376,53.88160942379438
377,48.13508685984556
378,54.30351980276924
379,49.579233628012986
380,48.0351698856022
381,50.75362571400643
382,49.07404993229449
383,48.9817962917896
384,45.30848602313038
385,48.188230235123505
386,52.329481373733415
387,50.73507497208603
388,45.59562970159251
389,51.960443138533904
390,45.49075816358494
391,52.19581429707751
392,51.706153338666184
393,52.870048381335074
394,53.93634039658777
395,51.55380455498238
396,45.52851947045113
397,51.713174136530625
398,50.75091974284829
399,54.27778117310697
400,52.20291046911681
401,52.52040003005759
402,53.31847449419688
403,51.593037342727044
404,48.52546164707117
405,51.12645110670513
406,52.59944439258275
407,49.2891995162186
408,53.07434179222937
409,45.54290738972842
410,52.32048188216607
411,52.56816877439318
412,53.189284480987006
413,50.15846598385053
414,53.384465836149374
415,51.32922070939636
416,50.87878128986363
417,50.59116690734582
418,49.10216467127333
419,51.62917916990073
420,53.240108522967994
421,48.49338093352994
422,54.091257330546895
423,53.043739507556786
424,52.25665895231327
425,45.159657343230904
426,53.879856578065116
427,53.05400710260128
428,49.41635403299107
429,51.20978822622908
430,49.77070255148808
431,45.86585560291392
432,52.453510908895105
433,46.28637170275325
434,47.8986275832813
435,53.07197645950186
436,51.8504744298115
437,51.791075469243744
438,51.916574535181724
439,52.61963706162862
440,44.40302855213339
441,53.51938008632288
442,47.74162308135086
443,49.84166365835287
444,51.03834489007771
445,49.98481321523862
446,49.22604931509021
447,52.449157714991664
448,48.26871281569509
449,48.8222799511932
450,52.375727816360715
451,48.29177437727891
452,49.2212858665896
453,45.554115045059476
454,53.326149635100904
455,49.04009827366108
456,50.916077815883426
457,49.89645441997841
458,53.09647528468409
459,53.523310077580234
460,48.84749215043423
461,51.26358343807044
462,51.873857820495004
463,47.47026640406809
464,53.182465377426205
465,50.966850434787546
466,53.56233183411885
467,53.314305707162376
468,51.31414186845425
469,46.36701187339113
470,48.468162567078146
471,47.59821557484359
472,48.94522587034052
473,52.76443086997504
474,52.807920746710586
475,47.600603338857944
476,50.52579000192395
477,51.11515119926273
478,45.75560450463798
479,52.147064842812135
480,48.678982408696115
481,51.98145115456532
482,52.51611639500919
483,51.05245061810303
