,0
0,66.36219331137413
1,50.36425732147396
2,48.61743367518145
3,47.27327218659622
4,50.53257350715019
5,49.64420665590737
6,50.63790750015642
7,50.632804005601876
8,48.31831907027915
9,51.16336071171502
10,66.76810122913501
11,50.46417250832835
12,49.17804194857459
13,47.72998581645351
14,50.4996920476382
15,61.60309479418811
16,49.17715919227794
17,50.340815933040446
18,51.5129843913337
19,50.306762893078414
20,48.281748799349316
21,50.021132264841164
22,48.38233259577624
23,49.721702442970965
24,48.33992031848239
25,50.90594801602713
26,52.33525533842563
27,48.49859653395259
28,49.25764536711265
29,62.68095188558783
30,49.85842124740253
31,49.95447156844412
32,65.33764906302093
33,49.0889663421155
34,48.50727057637946
35,47.389499809569514
36,51.30058365482639
37,50.47143773258412
38,50.02132441249284
39,48.56926801526185
40,50.69027005177118
41,47.25929665362496
42,48.54256305105994
43,50.229812011164476
44,51.54170273336908
45,51.320134875948185
46,49.50677600615197
47,48.15376666546694
48,47.87842666527343
49,47.95531952137594
50,50.12243875229171
51,48.0931435168442
52,51.163652359777664
53,50.02770311038077
54,48.72323898967826
55,49.6109952039487
56,51.87087749284092
57,49.42134723868034
58,49.69778485206474
59,49.54938373389827
60,48.468293374598076
61,50.59434652286348
62,50.59740686709767
63,50.00685006531532
64,48.472952498109805
65,49.82609191406465
66,47.64584520092922
67,48.01265338633189
68,49.091565558235544
69,47.872552814636805
70,48.55142611204429
71,62.94536601263549
72,65.28151020861397
73,61.95444264065693
74,48.396023918794164
75,48.651224354612374
76,47.409152589932226
77,47.080040132556334
78,49.274130729403986
79,61.90835751607472
80,49.508274215141945
81,47.49290561346914
82,50.16856459825937
83,50.0451130895951
84,49.050840230627315
85,48.67130613120506
86,47.52528695779694
87,63.41797150124795
88,65.3966181923928
89,50.66870571899946
90,48.527662331076165
91,50.57655214958099
92,51.35693577932015
93,48.39249871652699
94,49.65388735933366
95,50.12237502494368
96,48.32322453222579
97,47.88014984796024
98,48.70230642584709
99,48.3699924983363
100,47.877236069283526
101,60.68904878299475
102,51.16498247918892
103,49.743019113712634
104,48.18371322988692
105,50.59409694977801
106,49.37599623501115
107,50.477147450721844
108,51.014835946000005
109,48.18524606113266
110,48.573964413978295
111,48.271678045599764
112,48.28230245287972
113,50.299981593327175
114,47.67211221927024
115,49.67971596346083
116,48.9850111493392
117,49.62727526632597
118,50.485299552912565
119,50.376820971295764
120,47.57403092049092
121,52.64484654680967
122,49.53167336324185
123,51.25093321420722
124,49.088569715743894
125,60.810343474274475
126,50.00820973230872
127,49.47648507357414
128,48.45266557642667
129,51.82452640020312
130,50.10608101555148
131,62.61353934388687
132,47.12396160822422
133,48.62114743360614
134,48.90250712664322
135,50.72007177752449
136,47.52187752485941
137,49.163561251527014
138,50.22167386288924
139,64.21233318296318
140,60.31815189941699
141,50.0242269428412
142,48.88574460139947
143,50.00990423435531
144,48.25233303583316
145,48.24621659340644
146,50.82944416843186
147,48.7055186543691
148,48.32762050093255
149,61.136058813001135
150,51.12264190718496
151,63.02437757070458
152,51.005531707625344
153,49.657969839915815
154,51.10456821755702
155,50.223444187830445
156,47.60931354157691
157,48.37597446824515
158,47.319241385863926
159,50.41897548688186
160,49.74531721690904
161,64.627862880329
162,49.37349165239178
163,49.226372962107
164,63.53667133097344
165,47.2366742837725
166,65.61184611486671
167,67.07144027993628
168,49.696530057463725
169,50.391906856861844
170,48.58668393731551
171,47.76545063116302
172,60.534184691461334
173,61.49052642233048
174,48.472798624167005
175,48.13823298097356
176,48.47099815721903
177,65.45151516552332
178,49.79910127220604
179,49.38690098909557
180,47.850340890256035
181,50.28934100413624
182,50.078045783975014
183,49.344309424862324
184,49.82096960861305
185,47.95273724003814
186,50.148515467424346
187,48.53006570517354
188,49.19662270238859
189,49.57951628083038
190,49.83118774643468
191,64.01283820045542
192,47.92752311332307
193,50.82759910453836
194,49.76776874401466
195,50.20909210959684
196,50.61963177111641
197,46.855989707084376
198,49.77521590798081
199,49.32396613300992
200,50.57348492717874
201,48.559300347660084
202,48.88753475735078
203,47.57466180561671
204,49.51496840844443
205,50.602290210882494
206,61.94682186638627
207,50.540602205597054
208,48.8975376972388
209,60.569719670711656
210,50.313331253694685
211,49.61953782020898
212,50.40040688307479
213,48.1774908397056
214,49.19018028488657
215,47.40797140508802
216,48.85931491746431
217,48.90467197869463
218,51.807690188942395
219,50.54017053117423
220,47.609950107755
221,50.36754265300027
222,47.84712596589326
223,61.87799961015471
224,60.27204694428874
225,50.48304460114342
226,47.807337679764
227,47.497880927446396
228,50.57700275954595
229,49.778683870023684
230,65.38820136022635
231,61.20755225982619
232,49.48714747404568
233,47.466365956618766
234,48.069234338413935
235,50.04891683562888
236,47.40006742661041
237,65.98280352285018
238,64.08172409124926
239,48.64296206861553
240,50.11173421645767
241,50.457595605478254
242,47.444402705688006
243,49.73311696650506
244,63.88984574214772
245,51.180632702783015
246,50.517343773149065
247,49.87922607336444
248,62.89931822843605
249,48.03754411684558
250,48.18200543229929
251,64.15470199658662
252,48.821437921348995
253,50.47343997882002
254,47.45221600583293
255,49.084707303163924
256,64.0036287000527
257,48.48695252432256
258,61.71961639380718
259,50.195283511778456
260,47.77848086897799
261,62.97013085954538
262,49.30209158042205
263,49.62152701286338
264,49.8058174617934
265,65.553019688927
266,49.571982485751086
267,50.19722636552621
268,63.293320390938305
269,47.6251528683959
270,49.64173188716865
271,49.71589070489463
272,48.936978447729444
273,63.61012592666598
274,49.56872281394863
275,61.35603180404864
276,49.930854574606194
277,48.481268546277846
278,47.56430663580216
279,49.02410625469939
280,50.7053647608114
281,47.11020490355174
282,47.22508945455597
283,64.45865135088899
284,50.76159094722978
285,48.721365851520666
286,49.58445247068266
287,49.54427068736429
288,58.67936490158875
289,64.00839774253863
290,64.86886506626217
291,52.12209429202046
292,49.16895935487749
293,47.28893886616909
294,49.43119663211295
295,49.771166530895236
296,47.613324807121614
297,50.14679951485686
298,47.19064836162385
299,47.680918279007734
300,62.36185079455719
301,51.14269689528599
302,59.85266089649706
303,48.51139017146979
304,63.11259831304886
305,60.88263149765749
306,60.26540162545001
307,51.19283853013229
308,50.92542412084149
309,49.49756935922795
310,49.07407985301595
311,49.71852589509204
312,50.14661517542182
313,49.18907580663003
314,50.073836843600866
315,65.96404622289214
316,62.4994317183182
317,61.0946884575548
318,49.051026334744044
319,46.914066671099846
320,48.19722378226664
321,61.86783769084168
322,47.66878501003692
323,49.89531069969648
324,50.004392413342956
325,58.385458960888315
326,50.999893681838564
327,49.37526571043267
328,51.103120020081775
329,49.80939652150756
330,47.333958937951735
331,47.57654841869697
332,47.663782815247316
333,49.77028768902059
334,49.294901341370185
335,50.646936721553544
336,50.570823272177456
337,61.61942762828955
338,49.85819660155025
339,47.36471029192998
340,48.69091568911994
341,64.0284231909266
342,50.14194087647179
343,49.173907354572805
344,49.940610173934644
345,50.48508368258074
346,47.48337092822158
347,48.18097991827036
348,51.09353663754368
349,50.36852734007418
350,62.05185589188291
351,50.00604928655558
352,50.27646661865331
353,48.90778010654675
354,49.52525175249052
355,60.43053467256236
356,60.25300103554601
357,48.73840804301295
358,49.789404884407624
359,60.5231711655939
360,49.339581893444596
361,50.69438306957201
362,50.332230133570334
363,62.768900951540935
364,48.35324642456882
365,63.016855032432765
366,47.7707953193206
367,49.34234350792547
368,49.247502961425255
369,47.88296342007871
370,49.95877355366686
371,47.339765102988004
372,51.141079070103686
373,49.960990651711526
374,47.117565877335494
375,47.611131688192785
376,50.51619661551618
377,49.95130217615424
378,51.13999651487847
379,49.637088564294956
380,49.92133147794886
381,51.40974856107874
382,60.914088748439355
383,63.34615726924154
384,47.90606566098268
385,63.63514459369343
386,50.14135318451568
387,49.0198445147234
388,48.31210325311886
389,48.793306937462354
390,48.42109053279265
391,49.35818041169683
392,49.66328760880385
393,48.374836385458906
394,49.33298765082316
395,52.10627521448728
396,48.62515933949756
397,48.406700635305825
398,47.08655787491625
399,63.669947179258095
400,48.10146626014411
401,49.76306264005112
402,50.24773737822638
403,49.44408079877332
404,49.12499654516146
405,47.5690260373632
406,48.0524615535558
407,63.71380432630703
408,50.02106328445315
409,48.53082717477068
410,50.12371323564422
411,48.60509765359483
412,51.52181057896692
413,50.89499552479647
414,50.651950485134456
415,47.36319112595275
416,52.48149959440323
417,48.8217901742527
418,64.84508950104339
419,49.66335750864062
420,61.83790889693156
421,62.24084434250176
422,50.988821316205986
423,50.30737357692396
424,49.40847439132172
425,48.00314585383901
426,49.39530902275871
427,50.05973742288499
428,49.39108968155655
429,48.855309453455746
430,50.444862289393456
431,58.400202726684235
432,63.2134812579271
433,48.03616851837443
434,49.76072665671538
435,50.24350633594594
436,49.79641894516178
437,48.76743285238996
438,62.41798150047283
439,50.16372230440268
440,62.815252623914105
441,49.06907449560467
442,64.80730919493695
443,62.48417600032609
444,48.0401698994883
445,49.26537191231308
446,49.98340160551483
447,49.9307395984774
448,49.15939041055879
449,60.005171691037276
450,63.42771859984574
451,60.83242840076066
452,48.21853500203446
453,48.01703613279549
454,63.55686485290215
455,49.696910990213446
456,47.85245224843408
457,62.572302418301064
458,51.44475527505454
459,50.19644456805192
460,49.048036428868585
461,49.86987625007236
462,63.36541303481251
463,62.05325558775669
464,50.458183160057594
465,61.79771300438609
466,63.63890002074922
467,50.009289989542715
468,49.080309330035526
469,63.72428539045782
470,49.5111548849321
471,48.13565816990021
472,50.31224451523931
473,49.86986203200055
474,63.14126422801129
475,62.86124876267088
476,46.93341455207522
477,49.12110888952969
478,48.21372291024082
479,48.06673150595905
480,48.066122873463755
481,49.69584966063656
482,62.1540649024368
483,64.174539351921
484,63.97922912038573
485,61.26439624624985
486,47.09970815435841
487,47.280816122236295
488,59.74332815706814
489,47.73222548400993
490,49.809105773817485
491,47.413502284150134
492,62.98015892934892
493,47.73973833337352
494,50.12931036497455
495,50.1034617119487
496,62.19563962902102
497,60.93919456264038
498,48.14549448553966
499,48.183928511766624
500,47.598374689655785
501,50.36361163111558
502,49.355276605641514
503,48.072555824959615
504,48.89590275651575
505,47.65056728403046
506,48.62240481038648
507,47.940342152444316
508,49.24207293082887
509,47.835107657872776
510,48.08347228307245
511,50.728545055288606
512,48.02308281919374
513,50.42926901058067
514,65.08621948277302
515,49.58255921414557
516,49.12247017557299
517,49.39822285665893
518,48.66722223487848
519,65.20799640130375
520,48.04067496943133
521,49.755726832578695
522,48.779556601830265
523,48.734286170234554
524,62.79821690761632
525,48.3662749574858
526,47.788459295774594
527,49.36251941494213
528,49.29558777489758
529,49.99216657622037
530,50.99843409150058
531,50.227117040758095
532,49.15421004021182
533,49.5609565004532
534,49.83209487181821
535,51.24661424496438
536,61.09814043574196
537,61.99663195966193
538,48.13722485807326
539,60.96605867439955
540,62.95736685158008
541,49.1972991623245
542,50.23458186217291
543,50.08256813973899
544,49.141435373941285
545,49.42431755014478
546,50.30519764698629
547,49.14207546857942
548,52.15418401691262
549,52.03941266483852
550,49.695998627919835
551,49.68071533318681
552,52.066931895002035
553,49.13671698659139
554,51.416431357622606
555,52.1483672564155
556,51.222281397789544
557,50.153611501534805
558,49.75184147777385
559,50.833849362093495
560,47.776111125092946
561,48.389976449260374
562,49.068498377589755
563,50.05027130085673
564,48.07549423724195
565,51.000642591512715
566,50.527266861308924
567,49.83152143058456
568,49.684561598410774
569,51.12180305550024
570,49.87192749751368
571,51.410613348002286
572,48.70825624043887
573,49.207422525690866
574,50.29034060551434
575,50.123363459786795
576,47.76720354547778
577,49.81868437095123
578,51.29480849804723
579,50.29286179539833
580,50.63694136258271
581,49.07445691102327
582,50.06131716406338
583,47.480689495050775
584,49.26514178978712
585,51.28632038738998
586,50.19039429124885
587,49.631017926379336
588,49.21117459320644
589,48.45191389537209
590,50.77935159189734
591,48.60963532514095
592,47.949511109638095
593,50.16874506191286
594,48.03408037082326
595,50.58120572933268
596,50.16830244597258
597,51.37270853802097
598,50.366475577996724
599,48.905009046079606
600,50.64468567756276
601,49.85213980874696
602,50.586912603953714
603,49.56902941260726
604,51.80752040247937
605,49.20646972486451
606,48.67811923483857
607,51.072283846421534
608,50.24653565008643
609,50.444428225280234
610,48.91746504005771
611,48.86727347026881
612,49.52345895299058
613,50.52549662035329
614,49.62422323144281
615,48.760239380731235
616,51.03337316794751
617,48.507068621509625
618,50.46655119425009
619,50.32540985137569
620,49.584221105963515
621,48.78833210715539
622,50.787856333316086
623,51.41897825418335
624,51.01449854833755
625,50.58164276750716
626,49.60177792047885
627,47.971160360613084
628,47.66514188779284
629,49.477126757413174
630,49.51201897479816
631,48.609459312643956
632,49.26305091475255
633,50.76446468558555
634,50.41752046003185
635,49.41771305688856
636,50.107455529793384
637,61.33209223558778
638,52.00204567200081
639,48.99291235786391
640,49.04284982088692
641,48.52841235817249
642,51.244646121283076
643,48.6385333821528
644,49.48990441632502
645,50.198865405885165
646,49.05430134303676
647,50.94623695271321
648,49.84884225879692
649,50.57891113165935
650,48.82390145567004
651,48.72152747645639
652,49.64377118890028
653,50.948169584321924
654,49.16498435208922
655,50.647935699331335
656,48.73631044873543
657,48.76193780947014
658,50.09068896252876
659,48.95827990035303
660,49.686659162860884
661,49.86386951669851
662,49.89383460988138
663,50.26262265261089
664,47.652653212271886
665,48.31911005412721
666,51.79972145129175
667,50.26036154362304
668,48.22638773112313
669,49.6824395431706
670,51.21558189371138
671,48.5384824745718
672,49.836156407160836
673,48.39256834680419
674,50.522860251043255
675,50.8781581714179
676,50.12116496484541
677,50.20651291726367
678,48.77158359900879
679,50.26879106244949
680,51.162423578194264
681,51.29173220254231
682,51.697033967117115
683,47.78122580721349
684,49.82026053130212
685,50.85645934003981
686,50.29321851298027
687,49.88851383015913
688,48.84900495234057
689,51.60074759358021
690,50.278946805463164
691,62.43362202557926
692,49.63790720500545
693,50.48343590686129
694,51.36222086574107
695,52.00824723324618
696,50.436958664454124
697,51.43725563968817
698,50.443585539785715
699,49.46216002624617
700,49.020520013773286
701,52.14584084703957
702,48.0034829944062
703,47.851693446628204
704,64.48868074449561
705,50.952469976919204
706,50.65484325231969
707,50.08967287302717
708,49.29504026181267
709,50.70867494152566
710,49.54787864976507
711,49.01372760646749
712,50.602754938182095
713,48.27962424650638
714,50.1806358581314
715,47.28769255230327
716,49.86110431772927
717,50.28370975941095
718,49.77928535998136
719,48.04694504988118
720,49.39592748945135
721,49.40238657544072
722,51.48472396714331
723,52.008290939234776
724,47.60453126798098
725,50.929607127659985
726,47.642937993032454
727,49.69178636162489
728,49.58219732748625
